NT, Exposure to risk (period 5x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0             11498.27        12484.07        23982.34
1971-1979      1-4             44841.63        49138.16        93979.80
1971-1979      5-9             51523.31        55972.51       107495.82
1971-1979     10-14            40634.71        43100.26        83734.97
1971-1979     15-19            35103.59        37424.37        72527.96
1971-1979     20-24            46327.46        52772.55        99100.01
1971-1979     25-29            49882.25        60748.73       110630.98
1971-1979     30-34            37500.99        50866.19        88367.18
1971-1979     35-39            26168.32        37797.77        63966.10
1971-1979     40-44            19304.26        27710.26        47014.52
1971-1979     45-49            15502.33        23096.80        38599.12
1971-1979     50-54            12007.21        18509.69        30516.89
1971-1979     55-59             8736.41        12302.71        21039.12
1971-1979     60-64             6078.29         7944.02        14022.31
1971-1979     65-69             3749.54         4866.87         8616.41
1971-1979     70-74             2203.31         2784.80         4988.11
1971-1979     75-79             1115.43         1467.81         2583.24
1971-1979     80-84             1045.12         1034.18         2079.31
1971-1979     85-89              494.94          450.71          945.65
1971-1979     90-94              164.08          113.82          277.90
1971-1979     95-99               33.98           20.37           54.35
1971-1979    100-104               1.67            0.46            2.13
1971-1979    105-109               0.00            0.00            0.00
1971-1979    110+                  0.00            0.00            0.00
1980-1989        0             15328.06        16091.91        31419.97
1980-1989      1-4             59156.28        61767.18       120923.46
1980-1989      5-9             70479.36        75915.94       146395.29
1980-1989     10-14            66069.74        71247.17       137316.91
1980-1989     15-19            60729.13        64142.97       124872.10
1980-1989     20-24            72730.19        77079.01       149809.20
1980-1989     25-29            77595.21        84053.93       161649.14
1980-1989     30-34            70816.54        77503.45       148319.98
1980-1989     35-39            57853.78        69955.58       127809.36
1980-1989     40-44            41393.07        53936.24        95329.32
1980-1989     45-49            28213.79        37883.79        66097.58
1980-1989     50-54            19739.06        28082.33        47821.39
1980-1989     55-59            14865.01        21256.38        36121.39
1980-1989     60-64            11088.34        14001.66        25089.99
1980-1989     65-69             7488.18         8281.71        15769.89
1980-1989     70-74             4605.19         4989.71         9594.90
1980-1989     75-79             2535.96         2505.23         5041.19
1980-1989     80-84             1814.29         1431.27         3245.55
1980-1989     85-89              948.76          702.63         1651.39
1980-1989     90-94              370.40          274.86          645.26
1980-1989     95-99              108.34           63.90          172.24
1980-1989    100-104               0.55            4.67            5.22
1980-1989    105-109               0.00            0.00            0.00
1980-1989    110+                  0.00            0.00            0.00
1990-1999        0             17425.51        18421.93        35847.44
1990-1999      1-4             67744.18        71739.79       139483.96
1990-1999      5-9             79637.33        85213.00       164850.33
1990-1999     10-14            72515.22        77004.87       149520.09
1990-1999     15-19            66903.12        73323.71       140226.83
1990-1999     20-24            81881.32        86612.92       168494.24
1990-1999     25-29            90477.70        95344.52       185822.23
1990-1999     30-34            84196.04        90237.38       174433.41
1990-1999     35-39            75955.98        83497.21       159453.19
1990-1999     40-44            65750.03        74019.04       139769.07
1990-1999     45-49            52801.42        63153.69       115955.11
1990-1999     50-54            36704.88        48325.07        85029.96
1990-1999     55-59            23158.54        31989.82        55148.36
1990-1999     60-64            15421.08        20200.97        35622.06
1990-1999     65-69            10540.80        13290.01        23830.81
1990-1999     70-74             7262.20         7732.90        14995.10
1990-1999     75-79             4593.15         4127.93         8721.08
1990-1999     80-84             2549.30         2082.95         4632.25
1990-1999     85-89             1390.39         1057.18         2447.57
1990-1999     90-94              645.19          413.02         1058.21
1990-1999     95-99              210.47          110.31          320.77
1990-1999    100-104              13.80           13.89           27.69
1990-1999    105-109               0.00            0.00            0.00
1990-1999    110+                  0.00            0.00            0.00
2000-2009        0             17953.18        18972.59        36925.77
2000-2009      1-4             69254.75        73156.17       142410.92
2000-2009      5-9             83406.35        89362.82       172769.17
2000-2009     10-14            79398.17        86229.41       165627.58
2000-2009     15-19            74355.97        80157.39       154513.36
2000-2009     20-24            81457.22        90111.47       171568.69
2000-2009     25-29            91073.04        94899.31       185972.35
2000-2009     30-34            90612.33        93879.54       184491.87
2000-2009     35-39            85322.33        91232.29       176554.61
2000-2009     40-44            77820.02        84825.95       162645.97
2000-2009     45-49            71630.12        77384.68       149014.80
2000-2009     50-54            62281.52        69785.81       132067.33
2000-2009     55-59            45715.64        56337.72       102053.36
2000-2009     60-64            29393.40        38999.19        68392.60
2000-2009     65-69            17397.73        22860.87        40258.59
